,timestamp,cpu,latency95,median_latency,memory,response_time,rps
0,0.5,65.16808114365783,8386.363636363634,303.8461538461538,75.46,1853.4552845528456,7.0
1,0.6666666666666666,73.63055123762081,12374.999999999976,2166.6666666666647,75.46,2438.592391304348,6.7
2,0.8333333333333333,98.39646335341364,9291.666666666668,810.0,85.57,2568.28624535316,8.497450764770567
3,1.0,99.61299315524288,2818.749999999995,269.99999999999994,90.99,1899.3949771689497,15.90477143142943
4,1.1666666666666665,99.61299315524288,2389.2857142857147,347.72727272727275,30.33,1537.3825944170771,18.9
5,1.3333333333333335,99.8810522878125,3329.411764705882,766.1290322580645,45.22666666666667,1428.5185185185185,23.68578852688387
6,1.5,99.8810522878125,2753.8461538461534,476.0,49.416666666666664,1303.4851752021564,28.31104450177552
7,1.6666666666666667,99.8810522878125,3399.999999999995,642.8571428571429,37.0625,1269.0978013646702,22.20430089016904
8,1.8333333333333333,,15666.655555555555,1309.5190476190476,42.845,1484.4715719063545,18.096780649868226
9,2.0,95.63630395357592,4661.999199839968,1921.8687487497496,62.275,1925.188053097345,31.001720500204545
10,2.166666666666667,98.13530990171088,7597.331011265911,810.0126598227625,68.92666666666666,1877.3656612529005,33.89743027296951
11,2.333333333333333,52.71198415304844,12019.448054394554,745.9603613904097,74.08666666666666,5297.1672354948805,41.89459082885953
12,2.5,84.60205612814042,15500.28622825754,753.0596050974349,86.61666666666667,4900.166666666667,44.7972704527749
13,2.6666666666666665,92.95263115768823,4341.619667326679,860.8498605404866,86.61666666666667,3569.815369261477,72.70395154923396
14,2.8333333333333335,84.02655283017447,4745.619858043011,437.489539588292,93.71,2859.4653392330383,63.80682543899456
15,3.0,99.6660386075475,11478.319999999982,455.37138287986505,91.57666666666667,2527.8070267435764,54.685451638689045
16,3.1666666666666665,99.6660386075475,6922.44545454545,396.9251364179921,89.3,2206.872678018576,64.29310137972405
17,3.3333333333333335,97.92364130412051,1558.4097375030565,161.3722342969908,96.07499999999999,1877.8640560331105,52.52881858268982
18,3.5,96.17876765207862,1565.3777314277204,188.47077033859443,99.97999999999999,1647.4305368222283,58.20933279983996
19,3.6666666666666665,96.17876765207862,1456.3956680854558,185.0331943230829,99.97999999999999,1445.2799184043515,69.69286142771446
20,3.8333333333333335,83.97889892520618,1069.862857142855,144.1845733457273,99.97999999999999,1294.0914477582462,66.28974307707688
21,4.0,97.58416975154364,1340.1979508799448,176.83814878434742,101.52,1181.4447350069736,65.90319031903189
22,4.166666666666666,97.58416975154364,984.2531310928666,140.0582082277188,101.52,1084.949898548463,66.00945151526555
23,4.333333333333334,93.6271668805939,759.9309609001481,93.96655475260047,101.52,996.6554929577464,69.5035303530353
24,4.5,87.95306144937507,298.3333333333332,36.66666666666667,101.41999999999999,917.5689832689832,66.2
25,4.666666666666667,87.95306144937504,124.24468398922056,18.417020107269465,101.41999999999999,842.0221280602636,72.99240151969606
26,4.833333333333333,45.46079927249715,243.40771083180655,28.106455973184463,101.47,786.7768902505744,64.00616123224646
27,5.0,50.13349395018296,246.9999999999999,23.85964912280702,100.725,742.3127119514952,59.5
28,5.166666666666667,47.810264493065304,556.2190209550478,43.12359707842362,100.725,704.437089292617,63.49582083583283
29,5.333333333333333,34.96134976370451,2705.4196430596157,422.95034473356185,61.5575,705.5828339633078,53.66385601275282
30,5.5,50.63551016286283,2954.4945464219195,487.1869315796837,63.49249999999999,722.4192875760209,65.87750572048938
31,5.666666666666667,50.63551016286283,2109.020731115949,149.7070119271203,63.49249999999999,705.7558062922088,59.62017288472144
32,5.833333333333333,59.84566169961272,2638.062126394205,392.2146193556731,70.9525,704.6158507415086,43.730844496062645
33,6.0,67.75122350880578,3591.484171813039,482.1586766364135,81.7825,716.4540260531728,57.974275540324335
34,6.166666666666667,64.73383965466952,1418.1896594829743,196.49175211065963,69.898,703.3417656547881,54.40184018401842
