,timestamp,container_cpu_cfs_throttled_seconds_total,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes
0,0.0,144.8228057,,,,,
1,0.3139999957333333,179.1914109,,,,,
2,0.39818333013333335,0.0,,,,,
3,0.39953332906666666,,2.0,424.0,400.0,0.4000000000000001,419430400.0
4,0.424483328,0.0,,,,,
5,0.7731666645333334,222.359265,,,,,
6,0.7828666624,0.0,,,,,
7,0.8995333290666667,,2.0,436.0,400.0,0.4,419430400.0
8,0.9111666602666667,27.8518918,,,,,
9,0.9847333290666667,47.2864194,,,,,
10,1.2457499946666666,75.5193828,,,,,
11,1.3826833322666667,48.6957329,,,,,
12,1.3995333290666667,,2.0,436.0,400.0,0.4,419430400.0
13,1.4064833322666668,0.0,,,,,
14,1.4318,259.3037676,,,,,
15,1.7828333312,134.1224015,,,,,
16,1.8729666645333334,0.0,,,,,
17,1.8957833301333333,34.9312799,,,,,
18,1.8995333290666667,,2.0,436.0,400.0,0.4,419430400.0
19,1.9572499968,96.1919986,,,,,
20,2.3995333290666667,,3.0,436.00000000000006,416.2,0.4,419430400.0
21,2.4109999957333335,0.0,,,,,
22,2.438633326933333,0.0,,,,,
23,2.4682166656,41.0275905,,,,,
24,2.4919666645333334,182.5916794,,,,,
25,2.4974833322666665,98.4464732,,,,,
26,2.8117666602666667,132.7243171,,,,,
27,2.8212333312,0.0,,,,,
28,2.8439166634666666,73.970201,,,,,
29,2.8995333290666667,,3.0,448.0,427.0,0.39999999999999997,419430400.0
30,2.9015499989333335,20.5241169,,,,,
31,2.914233326933333,25.2585533,,,,,
32,3.2323333290666665,177.3116404,,,,,
33,3.280083328,0.0,,,,,
34,3.3879333333333332,52.5552205,,,,,
35,3.3993166634666667,25.1895148,,,,,
36,3.3995333290666667,,4.0,491.50000000000006,478.0,0.39999999999999997,419430400.0
37,3.4167499946666666,112.6837393,,,,,
38,3.5144499968,0.0,,,,,
39,3.841883332266667,3.0407242,,,,,
40,3.8630499968,202.602491,,,,,
41,3.8995333290666667,,4.0,553.9999999999999,540.5,0.39999999999999997,419430400.0
42,3.938316663466667,79.401155,,,,,
43,3.9823333290666665,0.0,,,,,
44,4.0076499968,53.0052462,,,,,
45,4.021999995733333,5.9689292,,,,,
46,4.335749998933333,6.7406989,,,,,
47,4.399533329066666,,4.0,602.2857142857143,594.5714285714286,0.39999999999999997,419430400.0
48,4.418516663466667,2.8667266,,,,,
49,4.451499997866667,11.5579943,,,,,
50,4.4642666624,87.8851373,,,,,
51,4.4832666624,3.3300564,,,,,
52,4.758416661333333,0.0,,,,,
53,4.882316663466667,21.3221863,,,,,
54,4.899533329066666,,5.0,676.0,560.125,0.39999999999999997,419430400.0
55,4.915683332266667,23.3492663,,,,,
56,4.919899997866667,10.514215,,,,,
57,4.925283332266667,2.7981015,,,,,
58,4.9786333312,93.0556064,,,,,
59,5.228599995733333,16.9073162,,,,,
60,5.351883328,2.4364503,,,,,
