,timestamp,container_cpu_cfs_throttled_seconds_total,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes
0,0.5,203.9657617,,,,,
1,0.6500166655999999,,1.0,400.0,400.0,0.4,419430400.0
2,0.9850333311999999,265.3295005,,,,,
3,1.1500166656,,1.0,400.0,400.0,0.4,419430400.0
4,1.3670833322666667,321.7363709,,,,,
5,1.6500166656,,2.0,433.6666666666667,400.0,0.4000000000000001,419430400.0
6,1.9332333312,14.3169751,,,,,
7,1.9610333312,12.856307,,,,,
8,1.9977666645333334,394.6623934,,,,,
9,2.1500833322666666,,2.0,433.6666666666667,400.0,0.4000000000000001,419430400.0
10,2.3918833322666666,44.907222,,,,,
11,2.3966666666666665,48.3797787,,,,,
12,2.4934333312000003,11.250144,,,,,
13,2.5403833301333334,433.7999734,,,,,
14,2.650100002133333,,2.0,450.5,400.0,0.4,419430400.0
15,2.9602166656,107.2630154,,,,,
16,2.966066666666667,439.4257807,,,,,
17,3.0214833322666665,35.4656529,,,,,
18,3.1500166656,,2.0,467.33333333333337,400.0,0.4000000000000001,419430400.0
19,3.4142333312,170.7757399,,,,,
20,3.5046833322666666,65.9109441,,,,,
21,3.6500166656,,2.0,501.0,400.0,0.4,419430400.0
22,3.8692,0.0,,,,,
23,3.8973333333333335,0.0,,,,,
24,3.9588333312,2.0716742,,,,,
25,3.9894,98.0294045,,,,,
26,4.048483332266667,0.539724,,,,,
27,4.0519666688000004,2.3107471,,,,,
28,4.058983334400001,3.5863338,,,,,
29,4.150133329066667,,8.0,580.6000000000001,456.8,0.39999999999999997,419430400.0
30,4.339499997866667,5.6172973,,,,,
31,4.444833335466667,8.9291427,,,,,
32,4.456716663466667,106.7100523,,,,,
33,4.535516667733333,9.8138742,,,,,
34,4.5626,2.7643737,,,,,
35,4.573699997866667,12.5144691,,,,,
36,4.587499997866667,1.5877875,,,,,
37,4.6500166656,,8.0,609.5454545454546,477.45454545454544,0.39999999999999997,419430400.0
38,4.865866666666666,11.1851695,,,,,
39,4.872349998933333,123.794622,,,,,
40,4.891499997866666,18.6507457,,,,,
41,4.9278,8.1057635,,,,,
42,5.000183330133333,5.3564511,,,,,
43,5.033966664533334,22.8567229,,,,,
44,5.044666666666667,15.9953346,,,,,
45,5.1500166656,,8.0,609.5454545454546,477.45454545454544,0.39999999999999997,419430400.0
46,5.318300002133333,6.4422712,,,,,
47,5.3373666645333335,127.5194858,,,,,
48,5.405866666666666,23.8150559,,,,,
49,5.4129833344,20.2576612,,,,,
50,5.414883332266666,10.0484904,,,,,
51,5.4383999957333335,30.537708,,,,,
52,5.650299997866667,,8.0,620.4000000000001,485.2,0.39999999999999997,419430400.0
53,5.855999995733334,13.3788058,,,,,
54,5.8760333354666665,130.4093624,,,,,
55,5.9228166656,43.5793874,,,,,
56,6.0181166634666665,38.2027559,,,,,
57,6.019333329066667,11.0484053,,,,,
58,6.0742333312,0.0,,,,,
59,6.076300002133333,50.9611879,,,,,
60,6.150349998933334,,10.0,623.4615384615386,487.38461538461536,0.4,419430400.0
61,6.3548166656,14.8753006,,,,,
62,6.3686,58.4865531,,,,,
63,6.467650001066667,3.1059897,,,,,
64,6.477833335466666,11.9403458,,,,,
65,6.4782166656,131.6867714,,,,,
66,6.496283332266667,64.6796009,,,,,
67,6.5339833344,55.0731025,,,,,
68,6.6500166656,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
69,6.8716166656,82.1169438,,,,,
70,6.9168666666666665,4.9931444,,,,,
71,6.960533333333333,134.0428084,,,,,
72,6.997999995733333,66.3023273,,,,,
73,7.027916663466667,72.5949612,,,,,
74,7.037100002133333,12.9261978,,,,,
75,7.0754166656,15.8625458,,,,,
76,7.1500166656,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
77,7.284566664533333,75.9119797,,,,,
78,7.3452333312,13.0704749,,,,,
79,7.4146499968,89.7603182,,,,,
80,7.432099997866667,21.3326006,,,,,
81,7.498766664533333,136.5239073,,,,,
82,7.5457833344,73.6654878,,,,,
83,7.5567833344,16.9815472,,,,,
84,7.6500166656,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
85,7.807916663466667,17.1490262,,,,,
86,7.833183330133333,91.2742606,,,,,
87,7.857083332266667,13.4518603,,,,,
88,7.8962166656,79.4836324,,,,,
89,7.918316667733333,52.8452769,,,,,
90,7.972933333333334,140.8169538,,,,,
91,8.027166664533333,77.1169669,,,,,
92,8.150016665599999,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
93,8.335549998933335,83.1533652,,,,,
94,8.467549998933332,16.6021841,,,,,
95,8.478699997866666,99.2846353,,,,,
96,8.492783330133333,55.74182,,,,,
97,8.553883332266667,81.8195895,,,,,
98,8.567033335466666,19.6480901,,,,,
99,8.5682,145.1814753,,,,,
100,8.6500166656,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
101,8.8416166656,83.6500402,,,,,
102,8.891749998933333,56.3474677,,,,,
103,8.921149998933334,145.8832566,,,,,
104,8.949483332266666,83.5021889,,,,,
105,8.964866666666667,105.1536126,,,,,
106,9.030949998933334,18.0429717,,,,,
107,9.0864,20.4136759,,,,,
108,9.1500166656,,10.0,638.7692307692307,559.0769230769231,0.4,419430400.0
109,9.3262,20.7022465,,,,,
110,9.3330166656,83.6830963,,,,,
111,9.413566664533333,56.7090407,,,,,
112,9.432983330133334,146.1069534,,,,,
