timestamp,metric,container,pod,value
1617884261,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,85.35011771892513
1617884271,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,96.47121058672609
1617884281,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,96.47121058672609
1617884291,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,78.23615821098512
1617884301,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,78.23615821098512
1617884311,cpu,teastore-webui,teastore-webui-79c85c8ff8-6njv8,78.23615821098512
1617884611,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,54.275137251846495
1617884621,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,70.3441092278102
1617884631,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,86.41308120377388
1617884651,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,99.95876167724148
1617884661,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,99.9587616772415
1617884681,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,99.17117460063042
1617884691,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,99.17117460063042
1617884701,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,96.83616383486468
1617884711,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,94.62106790334644
1617884721,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,94.62106790334644
1617884731,cpu,teastore-webui,teastore-webui-79c85c8ff8-6t8t6,64.02771112349696
1617884671,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,51.03340236285822
1617884681,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,67.68131967111238
1617884691,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,84.32923697936656
1617884701,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,99.86344371461958
1617884711,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,99.86344371461958
1617884721,cpu,teastore-webui,teastore-webui-79c85c8ff8-9zprd,99.86344371461958
1617884151,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,34.421317002156314
1617884171,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,61.38569508448539
1617884181,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,61.38569508448539
1617884201,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,72.3706593602954
1617884211,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,72.3706593602954
1617884221,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,72.3706593602954
1617884231,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,30.692812576920208
1617884241,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,30.692812576920215
1617884251,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,27.13324073566414
1617884261,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,16.990255780653403
1617884271,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,22.42938056851934
1617884281,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,31.66953551146106
1617884291,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,38.953253514375206
1617884301,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,38.953253514375206
1617884321,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,17.896049731562563
1617884331,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,17.896049731562563
1617884351,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,45.31002477238367
1617884361,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,45.31002477238367
1617884371,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,45.31002477238367
1617884381,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,70.09068051737883
1617884391,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,70.09068051737883
1617884401,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,70.09068051737883
1617884411,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,32.67854674207269
1617884421,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,32.67854674207269
1617884431,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,32.67854674207269
1617884441,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,51.37564630555301
1617884451,cpu,teastore-webui,teastore-webui-79c85c8ff8-b6579,51.37564630555301
