,CPU,Memory,Pods
1,200,500,1
2,200,500,2
3,200,500,3
4,200,600,1
5,200,600,2
6,200,600,3
7,200,700,1
8,200,700,2
9,200,700,3
10,300,500,1
11,300,500,2
12,300,500,3
13,300,600,1
14,300,600,2
15,300,600,3
16,300,700,1
17,300,700,2
18,300,700,3
19,400,500,1
20,400,500,2
21,400,500,3
22,400,600,1
23,400,600,2
24,400,600,3
25,400,700,1
26,400,700,2
27,400,700,3
